,Community,Disease,Shared genes,Disease genes,Community size,Ratio disease,Ratio community,Relevance
3134,5,Primary Effusion Lymphoma,6,118,397,0.05084745762711865,0.015113350125944584,0.0007684754301327756
3135,5,Pointed chin,5,43,397,0.11627906976744186,0.012594458438287154,0.0014644719114287389
3136,5,Congenital Heart Defects,19,205,397,0.09268292682926829,0.04785894206549118,0.00443570682558211
3137,5,Mouth Neoplasms,11,103,397,0.10679611650485436,0.027707808564231738,0.002959086351519894
3138,5,Brachydactyly,8,154,397,0.05194805194805195,0.020151133501259445,0.0010468121299355556
3139,5,Acute Erythroblastic Leukemia,13,168,397,0.07738095238095238,0.0327455919395466,0.0025338850905601536
3140,5,Head and Neck Neoplasms,5,85,397,0.058823529411764705,0.012594458438287154,0.0007408504963698325
3141,5,Nijmegen Breakage Syndrome,5,52,397,0.09615384615384616,0.012594458438287154,0.0012110056190660725
3142,5,Atypical Lipoma,6,33,397,0.18181818181818182,0.015113350125944584,0.0027478818410808336
3143,5,"Carcinoma, Endometrioid",10,90,397,0.1111111111111111,0.02518891687657431,0.0027987685418415895
3144,5,Insulin Resistance,7,66,397,0.10606060606060606,0.017632241813602016,0.0018700862529577897
3145,5,Hereditary Nonpolyposis Colorectal Cancer,10,100,397,0.1,0.02518891687657431,0.002518891687657431
3146,5,Exophthalmos,3,110,397,0.02727272727272727,0.007556675062972292,0.0002060911380810625
3147,5,Classical Hodgkin's Lymphoma,10,127,397,0.07874015748031496,0.02518891687657431,0.001983379281620024
3148,5,Congenital anomaly of the kidney,4,36,397,0.1111111111111111,0.010075566750629723,0.0011195074167366357
3149,5,Well Differentiated Oligodendroglioma,16,134,397,0.11940298507462686,0.04030226700251889,0.00481221098537539
3150,5,Joint stiffness,12,92,397,0.13043478260869565,0.030226700251889168,0.0039426130763333695
3151,5,Muscle degeneration,8,192,397,0.041666666666666664,0.020151133501259445,0.0008396305625524769
3152,5,Bowed and upward slanting eyebrows,7,57,397,0.12280701754385964,0.017632241813602016,0.0021653630297405984
3153,5,Highly arched eyebrow,7,57,397,0.12280701754385964,0.017632241813602016,0.0021653630297405984
3154,5,Nasopharyngeal carcinoma,42,549,397,0.07650273224043716,0.10579345088161209,0.00809348804558781
3155,5,Mammary Ductal Carcinoma,4,54,397,0.07407407407407407,0.010075566750629723,0.0007463382778244239
3156,5,Absent tendon reflex,2,104,397,0.019230769230769232,0.005037783375314861,9.68804495252858e-05
3157,5,Flexion contracture of proximal interphalangeal joint,4,86,397,0.046511627906976744,0.010075566750629723,0.0004686310116571964
3158,5,Dislocation of elbow joint,3,32,397,0.09375,0.007556675062972292,0.0007084382871536523
3159,5,Radiohumeral dislocation,3,32,397,0.09375,0.007556675062972292,0.0007084382871536523
3160,5,Ulnohumeral dislocation,3,32,397,0.09375,0.007556675062972292,0.0007084382871536523
3161,5,Osteoporosis,24,317,397,0.07570977917981073,0.060453400503778336,0.004576913602809716
3162,5,"Reflex, Deep Tendon, Absent",2,106,397,0.018867924528301886,0.005037783375314861,9.505251651537474e-05
3163,5,Absent reflex,2,106,397,0.018867924528301886,0.005037783375314861,9.505251651537474e-05
3164,5,Nevus,13,70,397,0.18571428571428572,0.0327455919395466,0.006081324217344368
3165,5,Hereditary Nonpolyposis Colorectal Neoplasms,3,35,397,0.08571428571428572,0.007556675062972292,0.000647715005397625
3166,5,Malignant mesothelioma,17,244,397,0.06967213114754098,0.042821158690176324,0.0029834413841516288
3167,5,Medullomyoblastoma,9,38,397,0.23684210526315788,0.022670025188916875,0.005369216492111891
3168,5,Melanotic medulloblastoma,9,38,397,0.23684210526315788,0.022670025188916875,0.005369216492111891
3169,5,Deafness,18,201,397,0.08955223880597014,0.04534005037783375,0.004060303018910485
3170,5,Long face,9,85,397,0.10588235294117647,0.022670025188916875,0.0024003556082382574
3171,5,HER2 gene amplification,6,47,397,0.1276595744680851,0.015113350125944584,0.001929363845865266
3172,5,Metastatic melanoma,20,300,397,0.06666666666666667,0.05037783375314862,0.0033585222502099076
3173,5,Developmental Disabilities,14,129,397,0.10852713178294573,0.03526448362720403,0.003827153261867104
3174,5,Malignant Uterine Corpus Neoplasm,3,24,397,0.125,0.007556675062972292,0.0009445843828715365
3175,5,Non-Small Cell Lung Carcinoma,117,1522,397,0.07687253613666228,0.2947103274559194,0.02265513029720274
3176,5,"Adenocarcinoma, Tubular",9,97,397,0.09278350515463918,0.022670025188916875,0.0021034043989716688
3177,5,Thyroid Neoplasm,22,340,397,0.06470588235294118,0.055415617128463476,0.00358571640242999
3178,5,Malignant neoplasm of gallbladder,7,152,397,0.046052631578947366,0.017632241813602016,0.0008120111361527244
3179,5,Joint laxity,5,74,397,0.06756756756756757,0.012594458438287154,0.0008509769215058889
3180,5,Mucinous Adenocarcinoma,5,74,397,0.06756756756756757,0.012594458438287154,0.0008509769215058889
3181,5,Flat face,3,55,397,0.05454545454545454,0.007556675062972292,0.000412182276162125
3182,5,Narrow face,6,52,397,0.11538461538461539,0.015113350125944584,0.0017438480914551443
3183,5,Simple ear,4,52,397,0.07692307692307693,0.010075566750629723,0.0007750435962022864
3184,5,Thin face,6,52,397,0.11538461538461539,0.015113350125944584,0.0017438480914551443
3185,5,Broad cranium shape,6,94,397,0.06382978723404255,0.015113350125944584,0.000964681922932633
3186,5,Wide skull shape,6,94,397,0.06382978723404255,0.015113350125944584,0.000964681922932633
3187,5,Giant Cell Glioblastoma,12,63,397,0.19047619047619047,0.030226700251889168,0.0057574667146455556
3188,5,Collecting Duct Carcinoma of the Kidney,10,106,397,0.09433962264150944,0.02518891687657431,0.002376312912884369
3189,5,Malignant neoplasm of kidney,22,302,397,0.0728476821192053,0.055415617128463476,0.0040368992610138954
3190,5,Mesothelioma,18,276,397,0.06521739130434782,0.04534005037783375,0.002956959807250027
3191,5,"Carcinoma, Pancreatic Ductal",5,40,397,0.125,0.012594458438287154,0.0015743073047858943
3192,5,Tracheoesophageal Fistula,4,40,397,0.1,0.010075566750629723,0.0010075566750629723
3193,5,Cystadenoma,5,43,397,0.11627906976744186,0.012594458438287154,0.0014644719114287389
3194,5,High grade serous carcinoma,3,27,397,0.1111111111111111,0.007556675062972292,0.0008396305625524769
3195,5,Uterine Cervical Neoplasm,9,96,397,0.09375,0.022670025188916875,0.002125314861460957
3196,5,Polymicrogyria,4,86,397,0.046511627906976744,0.010075566750629723,0.0004686310116571964
3197,5,TARSAL-CARPAL COALITION SYNDROME,12,125,397,0.096,0.030226700251889168,0.00290176322418136
3198,5,Dystonic disease,7,113,397,0.061946902654867256,0.017632241813602016,0.0010922627672142842
3199,5,Ki-1+ Anaplastic Large Cell Lymphoma,9,169,397,0.05325443786982249,0.022670025188916875,0.0012072794479304845
3200,5,Deformity of face,4,57,397,0.07017543859649122,0.010075566750629723,0.0007070573158336648
3201,5,Distortion of face,4,57,397,0.07017543859649122,0.010075566750629723,0.0007070573158336648
3202,5,Funny looking face,4,57,397,0.07017543859649122,0.010075566750629723,0.0007070573158336648
3203,5,Ischemia of kidney,4,78,397,0.05128205128205128,0.010075566750629723,0.0005166957308015242
3204,5,"Adenocarcinoma, Clear Cell",11,88,397,0.125,0.027707808564231738,0.0034634760705289673
3205,5,Carcinoma of ampulla of Vater,3,19,397,0.15789473684210525,0.007556675062972292,0.001193159220469309
3206,5,Perineurioma,2,19,397,0.10526315789473684,0.005037783375314861,0.0005302929868752485
3207,5,Porencephalic cyst,2,19,397,0.10526315789473684,0.005037783375314861,0.0005302929868752485
3208,5,Uterine Carcinosarcoma,3,23,397,0.13043478260869565,0.007556675062972292,0.0009856532690833424
3209,5,"Hearing Loss, Partial",18,191,397,0.09424083769633508,0.04534005037783375,0.004272884328801086
3210,5,"Parkinson Disease, Familial, Type 1",3,30,397,0.1,0.007556675062972292,0.0007556675062972292
3211,5,Abnormality of the urinary system,2,30,397,0.06666666666666667,0.005037783375314861,0.00033585222502099076
3212,5,Abnormality of the pinna,4,51,397,0.0784313725490196,0.010075566750629723,0.0007902405294611547
3213,5,Pemphigus Vulgaris,6,51,397,0.11764705882352941,0.015113350125944584,0.0017780411912875981
3214,5,Brachycephaly,7,100,397,0.07,0.017632241813602016,0.0012342569269521411
3215,5,Meningioma,21,313,397,0.0670926517571885,0.05289672544080604,0.003548981579095613
3216,5,Kyphoscoliosis deformity of spine,3,67,397,0.04477611940298507,0.007556675062972292,0.0003383585849092071
3217,5,Sloping forehead,4,67,397,0.05970149253731343,0.010075566750629723,0.0006015263731719237
3218,5,Difficulty speaking,5,59,397,0.0847457627118644,0.012594458438287154,0.0010673269862955216
3219,5,Problems speaking,5,59,397,0.0847457627118644,0.012594458438287154,0.0010673269862955216
3220,5,PACHYONYCHIA CONGENITA 3,11,102,397,0.10784313725490197,0.027707808564231738,0.0029880970020249916
3221,5,Choanal Atresia,2,36,397,0.05555555555555555,0.005037783375314861,0.0002798768541841589
3222,5,Single transverse palmar crease,2,42,397,0.047619047619047616,0.005037783375314861,0.0002398944464435648
3223,5,Adult Diffuse Large B-Cell Lymphoma,3,39,397,0.07692307692307693,0.007556675062972292,0.0005812826971517149
3224,5,Childhood Diffuse Large B-Cell Lymphoma,3,39,397,0.07692307692307693,0.007556675062972292,0.0005812826971517149
3225,5,Frontotemporal Lobar Degeneration,2,77,397,0.025974025974025976,0.005037783375314861,0.00013085151624194445
3226,5,Malignant neoplasm of endometrium,32,407,397,0.07862407862407862,0.08060453400503778,0.006337457219069309
3227,5,Fibroid Tumor,25,225,397,0.1111111111111111,0.06297229219143577,0.006996921354603974
3228,5,Asbestosis,5,26,397,0.19230769230769232,0.012594458438287154,0.002422011238132145
3229,5,Gastrointestinal Neoplasms,10,94,397,0.10638297872340426,0.02518891687657431,0.002679672008146203
3230,5,Early-Stage Breast Carcinoma,7,61,397,0.11475409836065574,0.017632241813602016,0.0020233720113969527
3231,5,Motor delay,6,171,397,0.03508771929824561,0.015113350125944584,0.0005302929868752485
3232,5,Thrombocytopenia,18,246,397,0.07317073170731707,0.04534005037783375,0.0033175646617927134
3233,5,precancerous lesions,10,101,397,0.09900990099009901,0.02518891687657431,0.0024939521659974565
3234,5,Sporadic Breast Carcinoma,11,120,397,0.09166666666666666,0.027707808564231738,0.0025398824517212427
3235,5,Scleroderma,10,134,397,0.07462686567164178,0.02518891687657431,0.0018797699161622616
3236,5,Conventional (Clear Cell) Renal Cell Carcinoma,37,443,397,0.0835214446952596,0.09319899244332494,0.0077841144930090814
3237,5,Stevens-Johnson Syndrome Toxic Epidermal Necrolysis Spectrum,2,29,397,0.06896551724137931,0.005037783375314861,0.0003474333362286111
3238,5,Renal fibrosis,9,150,397,0.06,0.022670025188916875,0.0013602015113350124
3239,5,Reticulocyte count (procedure),4,150,397,0.02666666666666667,0.010075566750629723,0.00026868178001679264
3240,5,Micromelia,2,71,397,0.028169014084507043,0.005037783375314861,0.00014190939085393975
3241,5,Osteochondrodysplasias,5,115,397,0.043478260869565216,0.012594458438287154,0.0005475851494907458
3242,5,Neurogenic Muscular Atrophy,5,168,397,0.02976190476190476,0.012594458438287154,0.00037483507256807005
3243,5,Enophthalmos,8,81,397,0.09876543209876543,0.020151133501259445,0.001990235407531797
3244,5,Carcinoma in situ of endometrium,3,18,397,0.16666666666666666,0.007556675062972292,0.0012594458438287153
3245,5,Thumb aplasia,2,18,397,0.1111111111111111,0.005037783375314861,0.0005597537083683179
3246,5,Hormone refractory prostate cancer,13,103,397,0.1262135922330097,0.0327455919395466,0.004132938788486464
3247,5,"Turner Syndrome, Male",3,44,397,0.06818181818181818,0.007556675062972292,0.0005152278452026563
3248,5,Urothelial Carcinoma,21,188,397,0.11170212765957446,0.05289672544080604,0.005908676777962377
3249,5,Short palpebral fissure,7,55,397,0.12727272727272726,0.017632241813602016,0.002244103503549347
3250,5,Sarcomatoid Renal Cell Carcinoma,9,98,397,0.09183673469387756,0.022670025188916875,0.0020819410887780803
3251,5,Hypermelanotic macule,3,41,397,0.07317073170731707,0.007556675062972292,0.0005529274436321189
3252,5,Low anterior hairline,2,41,397,0.04878048780487805,0.005037783375314861,0.000245745530503164
3253,5,Renal Cell Carcinoma,71,923,397,0.07692307692307693,0.17884130982367757,0.013757023832590583
3254,5,Freckles,4,35,397,0.11428571428571428,0.010075566750629723,0.001151493342929111
3255,5,Mammary adenocarcinoma,2,38,397,0.05263157894736842,0.005037783375314861,0.00026514649343762427
3256,5,Irritation - emotion,3,68,397,0.04411764705882353,0.007556675062972292,0.00033338272336642466
3257,5,Low Birth Weights,3,73,397,0.0410958904109589,0.007556675062972292,0.00031054829025913526
3258,5,Small for gestational age (disorder),3,73,397,0.0410958904109589,0.007556675062972292,0.00031054829025913526
3259,5,Uterine Fibroids,26,251,397,0.10358565737051793,0.0654911838790932,0.006783947334089335
3260,5,Central Nervous System Neoplasms,4,60,397,0.06666666666666667,0.010075566750629723,0.0006717044500419815
3261,5,Neoplastic Cell Transformation,9,100,397,0.09,0.022670025188916875,0.0020403022670025185
3262,5,Transient Ischemic Attack,18,142,397,0.1267605633802817,0.04534005037783375,0.0057473303295845594
3263,5,Familial multiple trichoepitheliomata,7,121,397,0.05785123966942149,0.017632241813602016,0.0010200470470678852
3264,5,Weight decreased,8,121,397,0.06611570247933884,0.020151133501259445,0.001332306347190707
3265,5,Neurofibromatoses,5,57,397,0.08771929824561403,0.012594458438287154,0.0011047770559901012
3266,5,Sunken eyes,8,80,397,0.1,0.020151133501259445,0.0020151133501259445
3267,5,"Thin, sparse hair",5,75,397,0.06666666666666667,0.012594458438287154,0.0008396305625524769
3268,5,Sparse hair,5,75,397,0.06666666666666667,0.012594458438287154,0.0008396305625524769
3269,5,Adenoviral infections,3,46,397,0.06521739130434782,0.007556675062972292,0.0004928266345416712
3270,5,Adult Cholangiocarcinoma,7,46,397,0.15217391304347827,0.017632241813602016,0.0026831672325046546
3271,5,Cerebral Hemorrhage,2,54,397,0.037037037037037035,0.005037783375314861,0.00018658456945610597
3272,5,Desmoplastic Medulloblastoma,9,43,397,0.20930232558139536,0.022670025188916875,0.004744888993029114
3273,5,Range of joint movement increased,6,43,397,0.13953488372093023,0.015113350125944584,0.0021088395524573836
3274,5,"Hip Dislocation, Congenital",4,67,397,0.05970149253731343,0.010075566750629723,0.0006015263731719237
3275,5,Cerebellar atrophy,9,141,397,0.06382978723404255,0.022670025188916875,0.0014470228843989493
3276,5,No development of motor milestones,6,168,397,0.03571428571428571,0.015113350125944584,0.0005397625044980208
3277,5,Barrett's Adenocarcinoma,2,31,397,0.06451612903225806,0.005037783375314861,0.00032501828227837813
3278,5,Inflammatory Myofibroblastic Tumor,3,31,397,0.0967741935483871,0.007556675062972292,0.0007312911351263508
3279,5,Recurrent tumor,22,249,397,0.08835341365461848,0.055415617128463476,0.004896158943077094
3280,5,Cerebellar degeneration,7,143,397,0.04895104895104895,0.017632241813602016,0.0008631167321343645
3281,5,Pyridoxine-responsive sideroblastic anemia,2,21,397,0.09523809523809523,0.005037783375314861,0.0004797888928871296
3282,5,Rheumatic Fever,6,51,397,0.11764705882352941,0.015113350125944584,0.0017780411912875981
3283,5,Hypoglycemia,9,170,397,0.052941176470588235,0.022670025188916875,0.0012001778041191287
3284,5,Herpes Simplex Infections,26,355,397,0.07323943661971831,0.0654911838790932,0.004796537410863164
3285,5,Brain Ischemia,10,192,397,0.052083333333333336,0.02518891687657431,0.0013119227539882452
3286,5,Profound Mental Retardation,13,145,397,0.0896551724137931,0.0327455919395466,0.0029358116911317638
3287,5,androgen independent prostate cancer,6,122,397,0.04918032786885246,0.015113350125944584,0.0007432795143907172
3288,5,Blepharoptosis,20,242,397,0.08264462809917356,0.05037783375314862,0.0041634573349709604
3289,5,Spina Bifida,4,69,397,0.057971014492753624,0.010075566750629723,0.0005840908261234622
3290,5,Rotting teeth,3,74,397,0.04054054054054054,0.007556675062972292,0.00030635169174212
3291,5,Anaplastic Oligodendroglioma,6,48,397,0.125,0.015113350125944584,0.001889168765743073
3292,5,Pulmonary arterial hypertension,2,56,397,0.03571428571428571,0.005037783375314861,0.0001799208348326736
3293,5,T-Cell Lymphoma,17,233,397,0.07296137339055794,0.042821158690176324,0.0031242905482102897
3294,5,aggressive cancer,4,61,397,0.06557377049180328,0.010075566750629723,0.0006606929016806375
3295,5,Uterine Corpus Cancer,32,406,397,0.07881773399014778,0.08060453400503778,0.006353066719608889
3296,5,Adenosquamous carcinoma,3,45,397,0.06666666666666667,0.007556675062972292,0.0005037783375314861
3297,5,Cardiomegaly,7,119,397,0.058823529411764705,0.017632241813602016,0.0010371906949177656
3298,5,Skin Ulcer,5,66,397,0.07575757575757576,0.012594458438287154,0.0009541256392641784
3299,5,Cholangiocarcinoma,24,322,397,0.07453416149068323,0.060453400503778336,0.004505843515809566
3300,5,Pilocytic Astrocytoma,10,93,397,0.10752688172043011,0.02518891687657431,0.0027084856856531515
